Questionnarie,Section,Variable name,Label,Data type,Answer_Choice_Key,Values,Length,Precision,Scale,Description,Pre-selected variables,Participant characteristics,Anthropomorphic measurements,Employment,Environment,Residency,Oral contraceptives,Pregnancy,Medications,Female health history,Menopause/menstrual Periods,Female surgery,Menopausal hormone therapy,X-Rays imaging and radiation,Personal medical history,Personal history of cancer,Family history of cancer,Family history of other medical conditions,Children's health history,Mammograms and other health screenings,Physical activity,Vitamins,Diet,Alcohol use,Smoking,Secondhand smoke,Happiness and social support,Cognitive status,Sleep habits,Medicinal cannabis,Sexual orientation,Financial stress
Q2,PREGNANCY UPDATE,PRNAUSMR,Did you need treatment for most recent preg?,Char,1733,Y/N,1,,,Q20 Did you need treatment for most recent preg?,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Q2,PREGNANCY UPDATE,PRECL,"In all pregs, were you diagnosed w/pre-eclampsia?",Char,1734,Y/N,1,,,"Q21 In all pregs, were you diagnosed w/pre-eclampsia?",,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,
Q2,PREGNANCY UPDATE,PRECLMMR,Were you diagnosed for most recent preg?,Char,1735,Y/N,1,,,Q22 Were you diagnosed for most recent preg?,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,MAMMOAXR,How many times had mammogram after age 20?,Char,1736,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times had mammogram after age 20?,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,RIBSBXR,How many times x-ray for broken ribs before 20?,Char,1737,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times x-ray for broken ribs before 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,RIBSAXR,How many times x-ray for broken ribs after 20?,Char,1738,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times x-ray for broken ribs after 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,BACKBXR,How many times x-ray for chest/back before 20?,Char,1739,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times x-ray for chest/back before 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,BACKAXR,How many times x-ray for chest/back after 20?,Char,1740,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times x-ray for chest/back after 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,CHESTBXR,How many times x-ray for chest (ht/lung) before 20?,Char,1741,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times x-ray for chest (ht/lung) before 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,CHESTAXR,How many times x-ray for chest (ht/lung) after 20?,Char,1742,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times x-ray for chest (ht/lung) after 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,GIBXR,How many times x-ray for upper/lwr GI before 20?,Char,1743,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times x-ray for upper/lwr GI before 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,GIAXR,How many times x-ray for upper/lwr GI after 20?,Char,1744,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times x-ray for upper/lwr GI after 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,SPINBXR,How many times x-ray for spinal/back before 20?,Char,1745,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times x-ray for spinal/back before 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,SPINAXR,How many times x-ray for spinal/back after 20?,Char,1746,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times x-ray for spinal/back after 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,IVPBXR,How many times x-ray for kidney/IVP before 20?,Char,1747,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times x-ray for kidney/IVP before 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,IVPAXR,How many times x-ray for kidney/IVP after 20?,Char,1748,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times x-ray for kidney/IVP after 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,FLUORBXR,How many times fluoroscopy before 20?,Char,1749,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times fluoroscopy before 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,FLUORAXR,How many times fluoroscopy after 20?,Char,1750,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times fluoroscopy after 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,CTSCNBXR,How many times CT Scan before 20?,Char,1751,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times CT Scan before 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,CTSCNAXR,How many times CT Scan after 20?,Char,1752,"A=0, B=1-4, C=5-9, D=10-14, E=15-19, F=20+, Z=problem",1,,,Q23 How many times CT Scan after 20?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,X-RAY &RADIATION TREATMENT,RADRXXR,Ever received radiation treatment for med probs?,Char,1753,Y/N,1,,,Q24 Ever received radiation treatment for med probs?,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Q2,BODY MEASUREMENTS,HIP,Average of BDBUTT1 and BDBUTT2,Num,1832,"20-87, .A=both missing,.B=invalid,.C=big diff mses,.H=Preg",,3,1,Q27 Average of BDBUTT1 and BDBUTT2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2,BODY MEASUREMENTS,WAIST,Average of BDWAIST1 and BDWAIST2,Num,1833,"20-77.A=both missing,.B=invalid,.C=big diff mses,.H=Preg",,3,1,Q27 Average of BDWAIST1 and BDWAIST2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2,BODY MEASUREMENTS,WAISTHIP,Waist to hip ratio calc as waist/hip,Num,1834,"0.3965454102-2.1953125000, .A=both missing,.B=waist missing,.C=hip missing,.D=Waist/hip invalid,.H=Preg",,11,10,Q27 Waist to hip ratio calc as waist/hip,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2,BODY MEASUREMENTS,ELIGWAISTHIP,Indicator of waist hip eligibility,Char,1835,"0=missing/unlikely waisthip, 1=valid waisthip",1,,,Indicator of waist hip eligibility,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,STRESS AND SOCIAL SUPPORT,EMPRET,Currently retired?,Char,1856,Y,1,,,Q2 Currently retired?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,EMPUN,Currently unemployed?,Char,1857,Y,1,,,Q2 Currently unemployed?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,EMPHOM,Currently homemaker?,Char,1858,Y,1,,,Q2 Currently homemaker?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,EMPDIS,Currently disabled?,Char,1859,Y,1,,,Q2 Currently disabled?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,EMPFTT,Currently full time teaching?,Char,1849,Y,1,,,Q2 Currently full time teaching?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,EMPPTT,Currently part time teaching?,Char,1850,Y,1,,,Q2 Currently part time teaching?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,EMPFTO,Currently full time other school job?,Char,1851,Y,1,,,Q2 Currently full time other school job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,EMPPTO,Currently part time other school job?,Char,1852,Y,1,,,Q2 Currently part time other school job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,EMPFTE,Currently full time employmt not school?,Char,1853,Y,1,,,Q2 Currently full time employmt not school?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,EMPPTE,Currently part time employmt not school?,Char,1854,Y,1,,,Q2 Currently part time employmt not school?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,EMPSE,Currently self employed?,Char,1855,Y,1,,,Q2 Currently self employed?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,LASTJOB,Number of years since last worked?,Char,1860,"A=2yr or less, B=3-5, C=6-10, D=11-15, E=16+, Z=Unk",1,,,Q4 Number of years since last worked?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB1,Learn new things in current job?,Char,1861,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Learn new things in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB2,Repetitive work in current job?,Char,1862,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Repetitive work in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB3,Creative in current job?,Char,1863,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Creative in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB4,Make a lot of decisions in current job?,Char,1864,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Make a lot of decisions in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB5,High level of skill in current job?,Char,1865,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 High level of skill in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB6,Little freedom in current job?,Char,1866,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Little freedom in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB7,Do a variety of things in current job?,Char,1867,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Do a variety of things in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB8,A lot of say in current job?,Char,1868,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 A lot of say in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB9,Opportunity to develop in current job?,Char,1869,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Opportunity to develop in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB10,Work fast in current job?,Char,1870,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Work fast in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB11,Work hard in current job?,Char,1871,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Work hard in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB12,Physical effort in current job?,Char,1872,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Physical effort in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB13,Not excessive work in current job?,Char,1873,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Not excessive work in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB14,Enough time in current job?,Char,1874,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Enough time in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB15,Good job security in current job?,Char,1875,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Good job security in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB16,Feel safe in current job?,Char,1876,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Feel safe in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB17,Free of conflicting demands?,Char,1877,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Free of conflicting demands?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB18,Competent people in current job?,Char,1878,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Competent people in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB19,People take an interest in me in job?,Char,1879,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 People take an interest in me in job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB20,Friendly people in current job?,Char,1880,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Friendly people in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB21,Helpful people in current job?,Char,1881,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, Z=Unk",1,,,Q5 Helpful people in current job?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB22,Current supervisor concerned for staff?,Char,1882,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, E=N/A or DK",1,,,Q5 Current supervisor concerned for staff?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB23,Current supervisor pays attention?,Char,1883,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, E=N/A or DK",1,,,Q5 Current supervisor pays attention?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB24,Current supervisor helpful?,Char,1884,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, E=N/A or DK",1,,,Q5 Current supervisor helpful?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JOB25,Current supervisor gets people together?,Char,1885,"A=Strongly disagree, B=Disagree, C=Agree, D=Strongly agree, E=N/A or DK",1,,,Q5 Current supervisor gets people together?,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,JABSENT,Times ill from work in last year,Char,1886,"A=Not working, B=No time, C=A few days, D=About a week, E=A few weeks, F=A month or more, Z=Unk",1,,,Q6 Times ill from work in last year,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,SOCREL,Number close relatives,Char,1887,"A=0, B=1-2, C=3-5, D=6-9, E=10+, Z=Unk",1,,,Q7 Number close relatives,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,SOCFRD,Number close friends,Char,1888,"A=0, B=1-2, C=3-5, D=6-9, E=10+, Z=Unk",1,,,Q7 Number close friends,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,SOCSEE,Number social contacts see once a month,Char,1889,"A=0, B=1-2, C=3-5, D=6-9, E=10+, Z=Unk",1,,,Q7 Number social contacts see once a month,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,SOCTALK,Number contacts talk to once a month,Char,1890,"A=0, B=1-2, C=3-5, D=6-9, E=10+, Z=Unk",1,,,Q7 Number contacts talk to once a month,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,SOCGOD,Times participate in religious groups,Char,1891,"A=0, B=1-2, C=3-5, D=6-9, E=10+, Z=Unk",1,,,Q7 Times participate in religious groups,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,SOCGRP,Times participate in other groups,Char,1892,"A=0, B=1-2, C=3-5, D=6-9, E=10+, Z=Unk",1,,,Q7 Times participate in other groups,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,NUMHH,People in household (excl. self),Char,1893,"A=0, B=1-2, C=3-5, D=6-9, E=10+, Z=Unk",1,,,Q7 People in household (excl. self),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,NUMKIDHH,Children 17 or younger in household,Char,1894,"A=0, B=1-2, C=3-5, D=6-9, E=10+, Z=Unk",1,,,Q7 Children 17 or younger in household,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,q3_marital_status,Current marital status,Char,1895,"A=Married/living with partner
B=Divorced
C=Separated
D=Widowed
E=Never married
-88=Unable to assign value
-99=Missing",1,,,Q8 Current marital status,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,CARE1,How much partner care about you?,Char,1896,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How much partner care about you?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,CARE2,How much family care about you?,Char,1897,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How much family care about you?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,CARE3,How much friends care about you?,Char,1898,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How much friends care about you?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,UNSTND1,How much partner understand you?,Char,1899,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How much partner understand you?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,UNSTND2,How much family understand you?,Char,1900,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How much family understand you?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,UNSTND3,How much friends understand you?,Char,1901,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How much friends understand you?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,RELY1,How much can rely on partner for help?,Char,1902,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How much can rely on partner for help?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,RELY2,How much can rely on family for help?,Char,1903,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How much can rely on family for help?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,RELY3,How much can rely on friends for help?,Char,1904,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How much can rely on friends for help?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,OPEN1,How much can you open up to partner?,Char,1905,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How much can you open up to partner?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,OPEN2,How much can you open up to family?,Char,1906,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How much can you open up to family?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,OPEN3,How much can you open up to friends?,Char,1907,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How much can you open up to friends?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,DEMD1,How often partner make demands on you?,Char,1908,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How often partner make demands on you?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,DEMD2,How often family make demands on you?,Char,1909,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How often family make demands on you?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,DEMD3,How often friends make demands on you?,Char,1910,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How often friends make demands on you?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,CRIT1,How often does partner criticize you?,Char,1911,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How often does partner criticize you?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,CRIT2,How often does family criticize you?,Char,1912,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How often does family criticize you?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,CRIT3,How often do friends criticize you?,Char,1913,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How often do friends criticize you?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,LTDWN1,How often does partner let you down?,Char,1914,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How often does partner let you down?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,LTDWN2,How often does family let you down?,Char,1915,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How often does family let you down?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,LTDWN3,How often do friends let you down?,Char,1916,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How often do friends let you down?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,ANNOY1,How often partner get on your nerves?,Char,1917,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How often partner get on your nerves?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,ANNOY2,How often family get on your nerves?,Char,1918,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How often family get on your nerves?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,ANNOY3,How often friends get on your nerves?,Char,1919,"A=A lot, B=Some, C=A Little, D=Not at all, E=N/A, Z=Unk",1,,,Q9 How often friends get on your nerves?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,FEEL1,How often feel on top of the world?,Char,1920,"A=Often, B=Sometimes, C=Rarely, D=Never, X=Problem",1,,,Q10 How often feel on top of the world?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,FEEL2,How often feel very unhappy?,Char,1921,"A=Often, B=Sometimes, C=Rarely, D=Never, X=Problem",1,,,Q10 How often feel very unhappy?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,FEEL3,How often do you feel bored?,Char,1922,"A=Often, B=Sometimes, C=Rarely, D=Never, X=Problem",1,,,Q10 How often do you feel bored?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,FEEL4,How often do you feel excited?,Char,1923,"A=Often, B=Sometimes, C=Rarely, D=Never, X=Problem",1,,,Q10 How often do you feel excited?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,FEEL5,How often feel hard to be close?,Char,1924,"A=Often, B=Sometimes, C=Rarely, D=Never, X=Problem",1,,,Q10 How often feel hard to be close?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q3,STRESS AND SOCIAL SUPPORT,FEEL6,How often do you feel restless?,Char,1925,"A=Often, B=Sometimes, C=Rarely, D=Never, X=Problem",1,,,Q10 How often do you feel restless?,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
